ID;ULICA_ID;ULICA_NAZWA;NUMER_ADR;KOD_POCZTOWY;ETYKIETA_NAZWA_SKROCONA
31761;1574;ul. Jana Ostroroga;23;52-421;Ostroroga 23
43487;1574;ul. Jana Ostroroga;23a;52-421;Ostroroga 23a
28241;1574;ul. Jana Ostroroga;24;52-421;Ostroroga 24
32840;1574;ul. Jana Ostroroga;24a;52-421;Ostroroga 24a
22854;1574;ul. Jana Ostroroga;24b;52-421;Ostroroga 24b
20985;1574;ul. Jana Ostroroga;25;52-421;Ostroroga 25
34658;1574;ul. Jana Ostroroga;26;52-421;Ostroroga 26
41823;1574;ul. Jana Ostroroga;27;52-421;Ostroroga 27
17724;1574;ul. Jana Ostroroga;28;52-421;Ostroroga 28
42729;1574;ul. Jana Ostroroga;29;52-421;Ostroroga 29
14678;1574;ul. Jana Ostroroga;29a;52-421;Ostroroga 29a
7465;1574;ul. Jana Ostroroga;2a;52-421;Ostroroga 2a
33649;1574;ul. Jana Ostroroga;2b;52-421;Ostroroga 2b
9861;1574;ul. Jana Ostroroga;2c;52-421;Ostroroga 2c
12494;1574;ul. Jana Ostroroga;3;52-421;Ostroroga 3
43332;1574;ul. Jana Ostroroga;30;52-421;Ostroroga 30
20484;1574;ul. Jana Ostroroga;30a;52-421;Ostroroga 30a
41893;1574;ul. Jana Ostroroga;31;52-421;Ostroroga 31
54426;1574;ul. Jana Ostroroga;32;52-421;Ostroroga 32
47529;1574;ul. Jana Ostroroga;33;52-421;Ostroroga 33
58409;1574;ul. Jana Ostroroga;34;52-421;Ostroroga 34
48508;1574;ul. Jana Ostroroga;35;52-421;Ostroroga 35
3162;1574;ul. Jana Ostroroga;36;52-421;Ostroroga 36
35071;1574;ul. Jana Ostroroga;37;52-421;Ostroroga 37
49445;1574;ul. Jana Ostroroga;38;52-421;Ostroroga 38
47738;1574;ul. Jana Ostroroga;39;52-421;Ostroroga 39
15065;1574;ul. Jana Ostroroga;3a;52-421;Ostroroga 3a
33176;1574;ul. Jana Ostroroga;4;52-421;Ostroroga 4
50441;1574;ul. Jana Ostroroga;40;52-421;Ostroroga 40
20743;1574;ul. Jana Ostroroga;40a;52-421;Ostroroga 40a
33595;1574;ul. Jana Ostroroga;41;52-421;Ostroroga 41
30358;1574;ul. Jana Ostroroga;42;52-421;Ostroroga 42
47921;1574;ul. Jana Ostroroga;42a;52-421;Ostroroga 42a
9083;1574;ul. Jana Ostroroga;43;52-421;Ostroroga 43
39367;1574;ul. Jana Ostroroga;44;52-421;Ostroroga 44
40143;1574;ul. Jana Ostroroga;44a;52-421;Ostroroga 44a
10723;1574;ul. Jana Ostroroga;45;52-421;Ostroroga 45
34493;1574;ul. Jana Ostroroga;46;52-421;Ostroroga 46
36779;1574;ul. Jana Ostroroga;47;52-421;Ostroroga 47
47232;1574;ul. Jana Ostroroga;48;52-421;Ostroroga 48
27686;1574;ul. Jana Ostroroga;49;52-421;Ostroroga 49
11800;1574;ul. Jana Ostroroga;5;52-421;Ostroroga 5
38422;1574;ul. Jana Ostroroga;50;52-421;Ostroroga 50
19128;1574;ul. Jana Ostroroga;52;52-421;Ostroroga 52
30215;1574;ul. Jana Ostroroga;6;52-421;Ostroroga 6
44072;1574;ul. Jana Ostroroga;7;52-421;Ostroroga 7
14089;1574;ul. Jana Ostroroga;8;52-421;Ostroroga 8
34957;1574;ul. Jana Ostroroga;8a;52-421;Ostroroga 8a
57182;1574;ul. Jana Ostroroga;9;52-421;Ostroroga 9
811;1635;ul. Ostrowska;1;51-005;Ostrowska 1
22120;1635;ul. Ostrowska;10;51-005;Ostrowska 10
49163;1635;ul. Ostrowska;12;51-005;Ostrowska 12
22602;1635;ul. Ostrowska;14;51-005;Ostrowska 14
51002;1635;ul. Ostrowska;16;51-005;Ostrowska 16
41016;1635;ul. Ostrowska;2;51-005;Ostrowska 2
24563;1635;ul. Ostrowska;20;51-005;Ostrowska 20
40157;1635;ul. Ostrowska;20a;51-005;Ostrowska 20a
6777;1635;ul. Ostrowska;22;51-005;Ostrowska 22
36954;1635;ul. Ostrowska;24;51-005;Ostrowska 24
19723;1635;ul. Ostrowska;25;51-005;Ostrowska 25
48844;1635;ul. Ostrowska;26;51-005;Ostrowska 26
42267;1635;ul. Ostrowska;27;51-005;Ostrowska 27
11746;1635;ul. Ostrowska;28;51-005;Ostrowska 28
28724;1635;ul. Ostrowska;29;51-005;Ostrowska 29
46776;1635;ul. Ostrowska;30;51-005;Ostrowska 30
50386;1635;ul. Ostrowska;30a;51-005;Ostrowska 30a
13115;1635;ul. Ostrowska;31;51-005;Ostrowska 31
14918;1635;ul. Ostrowska;32;51-005;Ostrowska 32
49924;1635;ul. Ostrowska;33;51-005;Ostrowska 33
18507;1635;ul. Ostrowska;34;51-005;Ostrowska 34
40736;1635;ul. Ostrowska;35;51-005;Ostrowska 35
10235;1635;ul. Ostrowska;36;51-005;Ostrowska 36
51120;1635;ul. Ostrowska;37;51-005;Ostrowska 37
27645;1635;ul. Ostrowska;39;51-005;Ostrowska 39
29170;1635;ul. Ostrowska;4;51-005;Ostrowska 4
49522;1635;ul. Ostrowska;41;51-005;Ostrowska 41
41461;1635;ul. Ostrowska;43;51-005;Ostrowska 43
40496;1635;ul. Ostrowska;45;51-005;Ostrowska 45
37784;1635;ul. Ostrowska;48;51-005;Ostrowska 48
23134;1635;ul. Ostrowska;50;51-005;Ostrowska 50
16763;1635;ul. Ostrowska;52;51-005;Ostrowska 52
8257;1635;ul. Ostrowska;54;51-005;Ostrowska 54
29301;1635;ul. Ostrowska;56;51-005;Ostrowska 56
20624;1635;ul. Ostrowska;6;51-005;Ostrowska 6
53422;1635;ul. Ostrowska;60;51-005;Ostrowska 60
27006;1635;ul. Ostrowska;62;51-005;Ostrowska 62
49147;1635;ul. Ostrowska;64;51-005;Ostrowska 64
9545;1635;ul. Ostrowska;66;51-005;Ostrowska 66
32742;1635;ul. Ostrowska;68;51-005;Ostrowska 68
7335;1635;ul. Ostrowska;70;51-005;Ostrowska 70
17601;1635;ul. Ostrowska;8;51-005;Ostrowska 8
38097;1575;ul. Aleksandra Ostrowskiego;1;53-238;Ostrowskiego 1
28631;1575;ul. Aleksandra Ostrowskiego;10;53-238;Ostrowskiego 10
54867;1575;ul. Aleksandra Ostrowskiego;100;53-238;Ostrowskiego 100
25934;1575;ul. Aleksandra Ostrowskiego;102;53-238;Ostrowskiego 102
51505;1575;ul. Aleksandra Ostrowskiego;11;53-238;Ostrowskiego 11
48184;1575;ul. Aleksandra Ostrowskiego;12;53-238;Ostrowskiego 12
30012;1575;ul. Aleksandra Ostrowskiego;13;53-238;Ostrowskiego 13
26116;1575;ul. Aleksandra Ostrowskiego;13b;53-238;Ostrowskiego 13b
12976;1575;ul. Aleksandra Ostrowskiego;13c;53-238;Ostrowskiego 13c
5544;1575;ul. Aleksandra Ostrowskiego;13d;53-238;Ostrowskiego 13d
4778;1575;ul. Aleksandra Ostrowskiego;13e;53-238;Ostrowskiego 13e
5338;1575;ul. Aleksandra Ostrowskiego;13f;53-238;Ostrowskiego 13f
5022;1575;ul. Aleksandra Ostrowskiego;13g;53-238;Ostrowskiego 13g
26439;1575;ul. Aleksandra Ostrowskiego;14;53-238;Ostrowskiego 14
8289;1575;ul. Aleksandra Ostrowskiego;15;53-238;Ostrowskiego 15
21457;1575;ul. Aleksandra Ostrowskiego;16;53-238;Ostrowskiego 16
13599;1575;ul. Aleksandra Ostrowskiego;18;53-238;Ostrowskiego 18
6884;1575;ul. Aleksandra Ostrowskiego;2;53-238;Ostrowskiego 2
27022;1575;ul. Aleksandra Ostrowskiego;20;53-238;Ostrowskiego 20
4896;1575;ul. Aleksandra Ostrowskiego;20a;53-238;Ostrowskiego 20a
43684;1575;ul. Aleksandra Ostrowskiego;22;53-238;Ostrowskiego 22
48391;1575;ul. Aleksandra Ostrowskiego;3;53-238;Ostrowskiego 3
59299;1575;ul. Aleksandra Ostrowskiego;30;53-238;Ostrowskiego 30
655;1575;ul. Aleksandra Ostrowskiego;30a;53-238;Ostrowskiego 30a
656;1575;ul. Aleksandra Ostrowskiego;30b;53-238;Ostrowskiego 30b
47834;1575;ul. Aleksandra Ostrowskiego;32;53-238;Ostrowskiego 32
39106;1575;ul. Aleksandra Ostrowskiego;34;53-238;Ostrowskiego 34
39817;1575;ul. Aleksandra Ostrowskiego;4;53-238;Ostrowskiego 4
58802;1575;ul. Aleksandra Ostrowskiego;5;53-238;Ostrowskiego 5
58031;1575;ul. Aleksandra Ostrowskiego;5a;53-238;Ostrowskiego 5a
30790;1575;ul. Aleksandra Ostrowskiego;6;53-238;Ostrowskiego 6
44270;1575;ul. Aleksandra Ostrowskiego;7;53-238;Ostrowskiego 7
47817;1575;ul. Aleksandra Ostrowskiego;8;53-238;Ostrowskiego 8
29966;1575;ul. Aleksandra Ostrowskiego;9;53-238;Ostrowskiego 9
84012;1575;ul. Aleksandra Ostrowskiego;98;53-238;Ostrowskiego 98
40421;107;ul. Ostródzka;10;54-116;Ostródzka 10
26953;107;ul. Ostródzka;11;54-116;Ostródzka 11
30954;107;ul. Ostródzka;12;54-116;Ostródzka 12
55211;107;ul. Ostródzka;13;54-116;Ostródzka 13
36072;107;ul. Ostródzka;14;54-116;Ostródzka 14
41396;107;ul. Ostródzka;15;54-116;Ostródzka 15
40669;107;ul. Ostródzka;16;54-116;Ostródzka 16
37817;107;ul. Ostródzka;17;54-116;Ostródzka 17
40282;107;ul. Ostródzka;18;54-116;Ostródzka 18
38868;107;ul. Ostródzka;19;54-116;Ostródzka 19
14457;107;ul. Ostródzka;19a;54-116;Ostródzka 19a
32507;107;ul. Ostródzka;19b;54-116;Ostródzka 19b
17468;107;ul. Ostródzka;20;54-116;Ostródzka 20
34204;107;ul. Ostródzka;21;54-116;Ostródzka 21
52432;107;ul. Ostródzka;21a;54-116;Ostródzka 21a
41133;107;ul. Ostródzka;21b;54-116;Ostródzka 21b
20526;107;ul. Ostródzka;22;54-116;Ostródzka 22
56502;107;ul. Ostródzka;23;54-116;Ostródzka 23
6434;107;ul. Ostródzka;24;54-116;Ostródzka 24
18470;107;ul. Ostródzka;25;54-116;Ostródzka 25
41403;107;ul. Ostródzka;26;54-116;Ostródzka 26
44881;107;ul. Ostródzka;27;54-116;Ostródzka 27
51765;107;ul. Ostródzka;28;54-116;Ostródzka 28
40634;107;ul. Ostródzka;29;54-116;Ostródzka 29
23579;107;ul. Ostródzka;30;54-116;Ostródzka 30
23599;107;ul. Ostródzka;32;54-116;Ostródzka 32
13343;107;ul. Ostródzka;34;54-116;Ostródzka 34
4793;107;ul. Ostródzka;35;54-116;Ostródzka 35
56929;107;ul. Ostródzka;36;54-116;Ostródzka 36
50465;107;ul. Ostródzka;37;54-116;Ostródzka 37
31596;107;ul. Ostródzka;38;54-116;Ostródzka 38
39204;107;ul. Ostródzka;39;54-116;Ostródzka 39
16011;107;ul. Ostródzka;40;54-116;Ostródzka 40
28528;107;ul. Ostródzka;41;54-116;Ostródzka 41
16781;107;ul. Ostródzka;43;54-116;Ostródzka 43
71367;107;ul. Ostródzka;44;54-116;Ostródzka 44
71368;107;ul. Ostródzka;44a;54-116;Ostródzka 44a
71369;107;ul. Ostródzka;44b;54-116;Ostródzka 44b
71370;107;ul. Ostródzka;44c;54-116;Ostródzka 44c
71371;107;ul. Ostródzka;44d;54-116;Ostródzka 44d
71372;107;ul. Ostródzka;44e;54-116;Ostródzka 44e
50841;107;ul. Ostródzka;45;54-116;Ostródzka 45
27106;107;ul. Ostródzka;46;54-116;Ostródzka 46
12256;107;ul. Ostródzka;47;54-116;Ostródzka 47
10964;107;ul. Ostródzka;48;54-116;Ostródzka 48
40922;107;ul. Ostródzka;48a;54-116;Ostródzka 48a
56598;107;ul. Ostródzka;48b;54-116;Ostródzka 48b
50895;107;ul. Ostródzka;48c;54-116;Ostródzka 48c
49711;107;ul. Ostródzka;48d;54-116;Ostródzka 48d
48892;107;ul. Ostródzka;48e;54-116;Ostródzka 48e
54690;107;ul. Ostródzka;48f;54-116;Ostródzka 48f
11087;107;ul. Ostródzka;48g;54-116;Ostródzka 48g
19110;107;ul. Ostródzka;48h;54-116;Ostródzka 48h
39463;107;ul. Ostródzka;49;54-116;Ostródzka 49
12697;107;ul. Ostródzka;50;54-116;Ostródzka 50
9879;107;ul. Ostródzka;51;54-116;Ostródzka 51
23399;107;ul. Ostródzka;52;54-116;Ostródzka 52
33082;107;ul. Ostródzka;53;54-116;Ostródzka 53
26101;107;ul. Ostródzka;54;54-116;Ostródzka 54
10827;107;ul. Ostródzka;55;54-116;Ostródzka 55
11486;107;ul. Ostródzka;56;54-116;Ostródzka 56
27296;107;ul. Ostródzka;57;54-116;Ostródzka 57
23519;107;ul. Ostródzka;58;54-116;Ostródzka 58
49437;107;ul. Ostródzka;59;54-116;Ostródzka 59
28150;107;ul. Ostródzka;60;54-116;Ostródzka 60
48795;107;ul. Ostródzka;61;54-116;Ostródzka 61
33251;107;ul. Ostródzka;62;54-116;Ostródzka 62
48790;107;ul. Ostródzka;63;54-116;Ostródzka 63
55008;107;ul. Ostródzka;64;54-116;Ostródzka 64
6974;107;ul. Ostródzka;65;54-116;Ostródzka 65
29925;107;ul. Ostródzka;66;54-116;Ostródzka 66
13514;107;ul. Ostródzka;67;54-116;Ostródzka 67
23265;107;ul. Ostródzka;68;54-116;Ostródzka 68
31145;107;ul. Ostródzka;69;54-116;Ostródzka 69
10354;107;ul. Ostródzka;71;54-116;Ostródzka 71
56324;107;ul. Ostródzka;73;54-116;Ostródzka 73
16601;107;ul. Ostródzka;75;54-116;Ostródzka 75
31975;107;ul. Ostródzka;77;54-116;Ostródzka 77
57897;107;ul. Ostródzka;79;54-116;Ostródzka 79
53678;107;ul. Ostródzka;8;54-116;Ostródzka 8
46466;107;ul. Ostródzka;81;54-116;Ostródzka 81
49671;107;ul. Ostródzka;83;54-116;Ostródzka 83
59258;107;ul. Ostródzka;85;54-116;Ostródzka 85
26394;107;ul. Ostródzka;87;54-116;Ostródzka 87
7676;107;ul. Ostródzka;89;54-116;Ostródzka 89
51216;107;ul. Ostródzka;9;54-116;Ostródzka 9
43570;107;ul. Ostródzka;91;54-116;Ostródzka 91
27287;107;ul. Ostródzka;93;54-116;Ostródzka 93
15171;107;ul. Ostródzka;95;54-116;Ostródzka 95
17159;107;ul. Ostródzka;9a;54-116;Ostródzka 9a
41378;2018;ul. Ostrzeszowska;10;51-010;Ostrzeszowska 10
17768;2018;ul. Ostrzeszowska;11;51-010;Ostrzeszowska 11
58155;2018;ul. Ostrzeszowska;12;51-010;Ostrzeszowska 12
10190;2018;ul. Ostrzeszowska;14;51-010;Ostrzeszowska 14
44675;2018;ul. Ostrzeszowska;16;51-010;Ostrzeszowska 16
20821;2018;ul. Ostrzeszowska;18;51-010;Ostrzeszowska 18
38907;2018;ul. Ostrzeszowska;20;51-010;Ostrzeszowska 20
51438;2018;ul. Ostrzeszowska;22;51-010;Ostrzeszowska 22
1461;2018;ul. Ostrzeszowska;26;51-010;Ostrzeszowska 26
24233;2018;ul. Ostrzeszowska;28;51-010;Ostrzeszowska 28
49902;2018;ul. Ostrzeszowska;30;51-010;Ostrzeszowska 30
49598;2018;ul. Ostrzeszowska;34;51-010;Ostrzeszowska 34
8277;2018;ul. Ostrzeszowska;36;51-010;Ostrzeszowska 36
53414;2018;ul. Ostrzeszowska;38;51-010;Ostrzeszowska 38
42476;2018;ul. Ostrzeszowska;40;51-010;Ostrzeszowska 40
20809;2018;ul. Ostrzeszowska;42;51-010;Ostrzeszowska 42
5300;2018;ul. Ostrzeszowska;42a;51-010;Ostrzeszowska 42a
27838;2018;ul. Ostrzeszowska;44;51-010;Ostrzeszowska 44
35999;2018;ul. Ostrzeszowska;46;51-010;Ostrzeszowska 46
63973;2018;ul. Ostrzeszowska;6;51-010;Ostrzeszowska 6
27934;2018;ul. Ostrzeszowska;7;51-010;Ostrzeszowska 7
5721;2018;ul. Ostrzeszowska;7a;51-010;Ostrzeszowska 7a
8991;2018;ul. Ostrzeszowska;8;51-010;Ostrzeszowska 8
1872;2018;ul. Ostrzeszowska;9;51-010;Ostrzeszowska 9
65569;2018;ul. Ostrzeszowska;9a;51-010;Ostrzeszowska 9a
51966;1637;ul. Otmuchowska;1;50-505;Otmuchowska 1
43058;1637;ul. Otmuchowska;11;50-505;Otmuchowska 11
21688;1637;ul. Otmuchowska;13;50-505;Otmuchowska 13
14644;1637;ul. Otmuchowska;15;50-505;Otmuchowska 15
40447;1637;ul. Otmuchowska;17;50-505;Otmuchowska 17
54813;1637;ul. Otmuchowska;19;50-505;Otmuchowska 19
21918;1637;ul. Otmuchowska;2;50-505;Otmuchowska 2
56005;1637;ul. Otmuchowska;3;50-505;Otmuchowska 3
22025;1637;ul. Otmuchowska;5;50-505;Otmuchowska 5
38568;1637;ul. Otmuchowska;7;50-505;Otmuchowska 7
41762;1637;ul. Otmuchowska;9;50-505;Otmuchowska 9
91912;3555;ul. Otrębowa;11;54-067;Otrębowa 11
91913;3555;ul. Otrębowa;13;54-067;Otrębowa 13
26618;3555;ul. Otrębowa;4;54-067;Otrębowa 4
63929;3555;ul. Otrębowa;6;54-067;Otrębowa 6
12630;1638;ul. Otwarta;10;50-212;Otwarta 10
58573;1638;ul. Otwarta;10a;50-212;Otwarta 10a
34719;1638;ul. Otwarta;11;50-212;Otwarta 11
36982;1638;ul. Otwarta;12;50-212;Otwarta 12
3531;1638;ul. Otwarta;12a;50-212;Otwarta 12a
42104;1638;ul. Otwarta;13;50-212;Otwarta 13
37270;1638;ul. Otwarta;14;50-212;Otwarta 14
2207;1638;ul. Otwarta;14a;50-212;Otwarta 14a
7244;1638;ul. Otwarta;15;50-212;Otwarta 15
44068;1638;ul. Otwarta;16;50-212;Otwarta 16
4949;1638;ul. Otwarta;16a;50-212;Otwarta 16a
10993;1638;ul. Otwarta;2;50-212;Otwarta 2
17050;1638;ul. Otwarta;3/5;50-212;Otwarta 3/5
36225;1638;ul. Otwarta;4;50-212;Otwarta 4
19514;1638;ul. Otwarta;6;50-212;Otwarta 6
22613;1638;ul. Otwarta;7;50-212;Otwarta 7
40508;1638;ul. Otwarta;8;50-212;Otwarta 8
48527;1638;ul. Otwarta;9;50-212;Otwarta 9
41118;1639;ul. Otyńska;12;54-425;Otyńska 12
35605;1639;ul. Otyńska;14;54-425;Otyńska 14
30833;1639;ul. Otyńska;16;54-425;Otyńska 16
25791;1639;ul. Otyńska;18;54-425;Otyńska 18
